datetime,open,high,low,close,volume
2025-03-03 14:00:00,1.26602,1.26729,1.266,1.26694,431
2025-03-03 14:05:00,1.26687,1.26688,1.26635,1.26665,398
2025-03-03 14:10:00,1.26664,1.2677,1.26601,1.26729,564
2025-03-03 14:15:00,1.26732,1.26767,1.26723,1.2676,358
2025-03-03 14:20:00,1.2676,1.2676,1.26697,1.26706,344
2025-03-03 14:25:00,1.26707,1.26744,1.26653,1.26742,337
2025-03-03 14:30:00,1.26743,1.26781,1.26732,1.26776,341
2025-03-03 14:35:00,1.26778,1.26796,1.2675,1.26782,236
2025-03-03 14:40:00,1.26782,1.26817,1.26744,1.26814,257
2025-03-03 14:45:00,1.26816,1.26871,1.26801,1.26845,342
2025-03-03 14:50:00,1.26845,1.26868,1.26822,1.26852,369
2025-03-03 14:55:00,1.26853,1.26887,1.26841,1.26874,298
2025-03-03 15:00:00,1.26874,1.26882,1.26845,1.26863,329
2025-03-03 15:05:00,1.26867,1.26868,1.268,1.268,295
2025-03-03 15:10:00,1.26799,1.2681,1.26763,1.2677,343
2025-03-03 15:15:00,1.26771,1.2684,1.26731,1.26811,358
2025-03-03 15:20:00,1.26811,1.26868,1.26811,1.26846,326
2025-03-03 15:25:00,1.26847,1.26878,1.26815,1.26817,351
2025-03-03 15:30:00,1.26818,1.26845,1.26802,1.26825,355
2025-03-03 15:35:00,1.26824,1.26827,1.26801,1.26816,259
2025-03-03 15:40:00,1.26816,1.26866,1.26803,1.26858,301
2025-03-03 15:45:00,1.26856,1.26856,1.26801,1.26819,244
2025-03-03 15:50:00,1.26813,1.2685,1.26799,1.2683,295
2025-03-03 15:55:00,1.2683,1.26834,1.26743,1.26794,299
2025-03-03 16:00:00,1.26795,1.26841,1.26749,1.26773,358
2025-03-03 16:05:00,1.26773,1.26825,1.26768,1.26778,310
2025-03-03 16:10:00,1.26777,1.26796,1.26724,1.26751,316
2025-03-03 16:15:00,1.26752,1.26828,1.26729,1.26823,325
2025-03-03 16:20:00,1.26821,1.26902,1.26821,1.26882,333
2025-03-03 16:25:00,1.26882,1.26945,1.26877,1.26942,332
2025-03-03 16:30:00,1.26944,1.26979,1.26923,1.2694,438
2025-03-03 16:35:00,1.26943,1.26948,1.26903,1.26936,396
2025-03-03 16:40:00,1.26926,1.26979,1.26914,1.26975,319
2025-03-03 16:45:00,1.26969,1.27019,1.26947,1.2695,380
2025-03-03 16:50:00,1.26949,1.26966,1.26901,1.26946,538
2025-03-03 16:55:00,1.26945,1.26956,1.2687,1.26881,394
2025-03-03 17:00:00,1.26872,1.27004,1.26842,1.26952,647
2025-03-03 17:05:00,1.26956,1.26989,1.26914,1.26978,553
2025-03-03 17:10:00,1.26975,1.27031,1.26944,1.26951,517
2025-03-03 17:15:00,1.26949,1.26998,1.26932,1.26958,422
2025-03-03 17:20:00,1.26956,1.27009,1.26955,1.26994,420
2025-03-03 17:25:00,1.26989,1.27095,1.26955,1.27068,446
2025-03-03 17:30:00,1.27066,1.27142,1.26969,1.26991,633
2025-03-03 17:35:00,1.2699,1.26998,1.26945,1.26956,473
2025-03-03 17:40:00,1.26957,1.27049,1.26937,1.2703,419
2025-03-03 17:45:00,1.2703,1.27039,1.26975,1.27007,410
2025-03-03 17:50:00,1.27007,1.27016,1.2694,1.27,357
2025-03-03 17:55:00,1.27,1.27024,1.26976,1.2699,458
2025-03-03 18:00:00,1.2699,1.2701,1.26948,1.26993,422
2025-03-03 18:05:00,1.26995,1.27059,1.26991,1.27026,363
2025-03-03 18:10:00,1.27028,1.2707,1.27019,1.2706,349
2025-03-03 18:15:00,1.27061,1.2711,1.27041,1.27062,328
2025-03-03 18:20:00,1.27062,1.27109,1.27033,1.27083,329
2025-03-03 18:25:00,1.27083,1.2709,1.27046,1.2709,283
2025-03-03 18:30:00,1.2709,1.2711,1.27061,1.27077,284
2025-03-03 18:35:00,1.27074,1.27083,1.27021,1.27045,354
2025-03-03 18:40:00,1.27044,1.27089,1.27035,1.27073,312
2025-03-03 18:45:00,1.27074,1.2709,1.27065,1.27076,255
2025-03-03 18:50:00,1.27075,1.27108,1.27049,1.27064,270
2025-03-03 18:55:00,1.27064,1.27099,1.27045,1.27088,240
2025-03-03 19:00:00,1.27084,1.27084,1.27041,1.27053,244
2025-03-03 19:05:00,1.27052,1.27126,1.27048,1.27125,240
2025-03-03 19:10:00,1.27126,1.27129,1.2711,1.27115,197
2025-03-03 19:15:00,1.27114,1.27138,1.271,1.27133,207
2025-03-03 19:20:00,1.27135,1.27146,1.2712,1.27127,197
2025-03-03 19:25:00,1.27128,1.27141,1.27112,1.27119,197
2025-03-03 19:30:00,1.2712,1.27129,1.27105,1.27113,183
2025-03-03 19:35:00,1.27114,1.27139,1.27108,1.27132,186
2025-03-03 19:40:00,1.27131,1.27146,1.27123,1.27146,179
2025-03-03 19:45:00,1.27142,1.27146,1.2712,1.27123,239
2025-03-03 19:50:00,1.27121,1.27136,1.27111,1.27134,173
2025-03-03 19:55:00,1.27133,1.27179,1.27131,1.27161,276
2025-03-03 20:00:00,1.27157,1.27165,1.27132,1.27148,250
2025-03-03 20:05:00,1.27147,1.27158,1.27119,1.27145,218
2025-03-03 20:10:00,1.27144,1.27144,1.27103,1.27108,263
2025-03-03 20:15:00,1.27108,1.2713,1.27088,1.27112,247
2025-03-03 20:20:00,1.27113,1.2713,1.27097,1.27121,213
2025-03-03 20:25:00,1.27119,1.27128,1.27067,1.27068,292
2025-03-03 20:30:00,1.27069,1.27088,1.27052,1.27061,281
2025-03-03 20:35:00,1.27062,1.27109,1.27058,1.27094,236
2025-03-03 20:40:00,1.27093,1.27109,1.27092,1.27098,224
2025-03-03 20:45:00,1.27097,1.27248,1.27015,1.27081,440
2025-03-03 20:50:00,1.27088,1.27098,1.27058,1.27069,398
2025-03-03 20:55:00,1.27068,1.27085,1.27043,1.27064,371
2025-03-03 21:00:00,1.27064,1.27095,1.27055,1.2708,318
2025-03-03 21:05:00,1.27079,1.27081,1.27044,1.27061,297
2025-03-03 21:10:00,1.27061,1.27068,1.27033,1.27045,236
2025-03-03 21:15:00,1.27046,1.27073,1.27042,1.27048,229
2025-03-03 21:20:00,1.27049,1.27081,1.27029,1.27061,235
2025-03-03 21:25:00,1.27059,1.2706,1.27032,1.27047,210
2025-03-03 21:30:00,1.27046,1.27081,1.27046,1.27075,205
2025-03-03 21:35:00,1.27074,1.27078,1.27058,1.27068,197
2025-03-03 21:40:00,1.27069,1.271,1.27069,1.27094,245
2025-03-03 21:45:00,1.27093,1.27095,1.27064,1.27068,213
2025-03-03 21:50:00,1.27069,1.27076,1.26894,1.26964,675
2025-03-03 21:55:00,1.26961,1.26968,1.26868,1.26904,564
2025-03-03 22:00:00,1.26907,1.26933,1.26851,1.26887,510
2025-03-03 22:05:00,1.26893,1.26987,1.26884,1.26945,571
2025-03-03 22:10:00,1.26947,1.26961,1.26861,1.26897,495
2025-03-03 22:15:00,1.26897,1.26927,1.26883,1.26898,460
2025-03-03 22:20:00,1.26898,1.26918,1.26863,1.26879,453
2025-03-03 22:25:00,1.26884,1.269,1.26843,1.26847,441
2025-03-03 22:30:00,1.26848,1.26916,1.26848,1.26859,465
2025-03-03 22:35:00,1.26858,1.26868,1.268,1.26838,420
2025-03-03 22:40:00,1.26838,1.26848,1.26797,1.26839,367
2025-03-03 22:45:00,1.26838,1.26884,1.26837,1.26882,439
2025-03-03 22:50:00,1.26887,1.26921,1.26878,1.26915,414
2025-03-03 22:55:00,1.26915,1.26977,1.2691,1.26975,316
2025-03-03 23:00:00,1.26967,1.26999,1.26952,1.26999,203
2025-03-03 23:05:00,1.26999,1.27004,1.26975,1.26992,134
2025-03-03 23:10:00,1.26993,1.26999,1.26983,1.26999,129
2025-03-03 23:15:00,1.26998,1.27011,1.26996,1.27005,106
2025-03-03 23:20:00,1.27004,1.2703,1.27004,1.27014,117
2025-03-03 23:25:00,1.27013,1.27042,1.27013,1.27041,81
2025-03-03 23:30:00,1.2704,1.27061,1.27035,1.27035,152
2025-03-03 23:35:00,1.27036,1.27057,1.27032,1.27055,136
2025-03-03 23:40:00,1.27056,1.27058,1.27044,1.27048,110
2025-03-03 23:45:00,1.27048,1.27048,1.27014,1.27014,149
2025-03-03 23:50:00,1.27013,1.27013,1.26982,1.26988,99
2025-03-03 23:55:00,1.26979,1.27017,1.26979,1.26989,251
2025-03-04 00:00:00,1.2694,1.27,1.26916,1.2696,17
2025-03-04 00:05:00,1.26969,1.26982,1.26953,1.26965,59
2025-03-04 00:10:00,1.26965,1.26983,1.26944,1.2696,68
2025-03-04 00:15:00,1.2698,1.27015,1.26959,1.26972,82
2025-03-04 00:20:00,1.26976,1.26986,1.26967,1.26986,26
2025-03-04 00:25:00,1.26993,1.27011,1.26974,1.26974,51
2025-03-04 00:30:00,1.2698,1.26998,1.26966,1.26998,30
2025-03-04 00:35:00,1.26998,1.26999,1.26968,1.26995,19
2025-03-04 00:40:00,1.26995,1.26997,1.26968,1.26997,19
2025-03-04 00:45:00,1.26997,1.27,1.26971,1.26999,34
2025-03-04 00:50:00,1.27,1.27029,1.26996,1.27028,36
2025-03-04 00:55:00,1.27021,1.2703,1.26982,1.2702,134
2025-03-04 01:00:00,1.27026,1.27047,1.26991,1.2701,101
2025-03-04 01:05:00,1.2701,1.2701,1.26991,1.27002,71
2025-03-04 01:10:00,1.27003,1.27024,1.26995,1.27019,82
2025-03-04 01:15:00,1.27019,1.27041,1.27018,1.27031,117
2025-03-04 01:20:00,1.27031,1.27051,1.27029,1.27051,104
2025-03-04 01:25:00,1.27051,1.27097,1.27048,1.27088,129
2025-03-04 01:30:00,1.27086,1.27095,1.27052,1.27056,128
2025-03-04 01:35:00,1.27055,1.27069,1.27045,1.27062,94
2025-03-04 01:40:00,1.27066,1.27067,1.26975,1.26991,216
2025-03-04 01:45:00,1.26993,1.27025,1.26992,1.27003,123
2025-03-04 01:50:00,1.27003,1.27024,1.26988,1.27,156
2025-03-04 01:55:00,1.26999,1.27021,1.2699,1.27015,165
2025-03-04 02:00:00,1.27016,1.27042,1.26995,1.27014,218
2025-03-04 02:05:00,1.27014,1.27042,1.27004,1.2701,205
2025-03-04 02:10:00,1.27011,1.27014,1.26983,1.26993,194
2025-03-04 02:15:00,1.26993,1.27013,1.26967,1.26968,205
2025-03-04 02:20:00,1.26967,1.26972,1.26904,1.26914,219
2025-03-04 02:25:00,1.26914,1.26952,1.26901,1.26951,164
2025-03-04 02:30:00,1.26957,1.2696,1.26896,1.26896,193
2025-03-04 02:35:00,1.26897,1.26947,1.26897,1.26945,215
2025-03-04 02:40:00,1.26945,1.26962,1.26921,1.26937,250
2025-03-04 02:45:00,1.26938,1.26942,1.26876,1.26927,315
2025-03-04 02:50:00,1.26927,1.26949,1.26902,1.26941,329
2025-03-04 02:55:00,1.26945,1.27002,1.26943,1.26994,279
2025-03-04 03:00:00,1.26993,1.27003,1.26927,1.26944,333
2025-03-04 03:05:00,1.26945,1.27002,1.26943,1.26986,267
2025-03-04 03:10:00,1.26985,1.27009,1.26959,1.26999,246
2025-03-04 03:15:00,1.26998,1.27046,1.26995,1.27024,346
2025-03-04 03:20:00,1.27024,1.27066,1.27022,1.27029,227
2025-03-04 03:25:00,1.2703,1.27067,1.27022,1.27047,327
2025-03-04 03:30:00,1.27049,1.27086,1.27036,1.27069,407
2025-03-04 03:35:00,1.2707,1.2707,1.27016,1.2702,416
2025-03-04 03:40:00,1.27018,1.27056,1.27003,1.27024,377
2025-03-04 03:45:00,1.27024,1.2705,1.27012,1.27036,300
2025-03-04 03:50:00,1.27038,1.27045,1.27002,1.27006,296
2025-03-04 03:55:00,1.27006,1.27012,1.26947,1.2697,297
2025-03-04 04:00:00,1.2697,1.26996,1.26957,1.26964,291
2025-03-04 04:05:00,1.26963,1.2698,1.26933,1.26947,260
2025-03-04 04:10:00,1.26946,1.26965,1.26935,1.26948,334
2025-03-04 04:15:00,1.26948,1.2695,1.26917,1.26922,221
2025-03-04 04:20:00,1.26923,1.26936,1.26902,1.26926,254
2025-03-04 04:25:00,1.26927,1.26953,1.26904,1.26929,247
2025-03-04 04:30:00,1.26932,1.26948,1.26925,1.26933,230
2025-03-04 04:35:00,1.26933,1.26945,1.26915,1.26916,251
2025-03-04 04:40:00,1.26916,1.26928,1.269,1.26926,223
2025-03-04 04:45:00,1.26927,1.26948,1.26922,1.26945,223
2025-03-04 04:50:00,1.26945,1.26948,1.26899,1.26905,246
2025-03-04 04:55:00,1.26904,1.26919,1.26886,1.26889,169
2025-03-04 05:00:00,1.2689,1.26895,1.26868,1.2688,231
2025-03-04 05:05:00,1.26881,1.26898,1.2686,1.26874,153
2025-03-04 05:10:00,1.26875,1.26884,1.26855,1.26869,193
2025-03-04 05:15:00,1.2687,1.26917,1.26869,1.26915,210
2025-03-04 05:20:00,1.26914,1.2694,1.26908,1.26932,171
2025-03-04 05:25:00,1.26934,1.26943,1.26902,1.26904,171
2025-03-04 05:30:00,1.26903,1.26922,1.26885,1.26887,206
2025-03-04 05:35:00,1.2689,1.26901,1.26876,1.26877,162
2025-03-04 05:40:00,1.26878,1.26878,1.2685,1.26869,202
2025-03-04 05:45:00,1.26868,1.26888,1.26855,1.26888,174
2025-03-04 05:50:00,1.26887,1.26898,1.26863,1.26872,167
2025-03-04 05:55:00,1.26871,1.26873,1.26845,1.26873,184
2025-03-04 06:00:00,1.26873,1.26887,1.26789,1.26814,249
2025-03-04 06:05:00,1.26815,1.26817,1.26788,1.2681,186
2025-03-04 06:10:00,1.2681,1.26851,1.26809,1.2685,167
2025-03-04 06:15:00,1.26851,1.26877,1.2684,1.26872,149
2025-03-04 06:20:00,1.26873,1.26919,1.26862,1.26906,188
2025-03-04 06:25:00,1.26906,1.26918,1.26895,1.26906,149
2025-03-04 06:30:00,1.26907,1.2692,1.26896,1.26916,133
2025-03-04 06:35:00,1.26915,1.26925,1.26892,1.26916,132
2025-03-04 06:40:00,1.26916,1.26938,1.26906,1.26937,147
2025-03-04 06:45:00,1.26936,1.2695,1.26925,1.26942,163
2025-03-04 06:50:00,1.26943,1.26963,1.26924,1.26926,159
2025-03-04 06:55:00,1.26926,1.2695,1.2691,1.26938,155
2025-03-04 07:00:00,1.26937,1.26989,1.26832,1.26948,542
2025-03-04 07:05:00,1.26943,1.26991,1.26933,1.26959,396
2025-03-04 07:10:00,1.26958,1.26971,1.2693,1.26931,290
2025-03-04 07:15:00,1.2693,1.2697,1.26927,1.26966,245
2025-03-04 07:20:00,1.26967,1.26973,1.26938,1.26953,270
2025-03-04 07:25:00,1.26951,1.26965,1.26917,1.26922,194
2025-03-04 07:30:00,1.26924,1.26948,1.26923,1.26929,220
2025-03-04 07:35:00,1.26931,1.26968,1.26927,1.26953,198
2025-03-04 07:40:00,1.26954,1.26971,1.26939,1.26947,171
2025-03-04 07:45:00,1.26946,1.26963,1.26939,1.26954,145
2025-03-04 07:50:00,1.26955,1.26989,1.26955,1.26972,176
2025-03-04 07:55:00,1.26971,1.26972,1.26945,1.26955,172
2025-03-04 08:00:00,1.26955,1.26958,1.26932,1.26946,184
2025-03-04 08:05:00,1.26946,1.26946,1.26901,1.26902,165
2025-03-04 08:10:00,1.26902,1.2691,1.26882,1.26882,179
2025-03-04 08:15:00,1.26882,1.26963,1.26882,1.26956,240
2025-03-04 08:20:00,1.26957,1.26997,1.26957,1.26994,236
2025-03-04 08:25:00,1.26995,1.27015,1.26984,1.27012,222
2025-03-04 08:30:00,1.27012,1.27029,1.26981,1.26986,266
2025-03-04 08:35:00,1.26986,1.26999,1.26975,1.26995,232
2025-03-04 08:40:00,1.26993,1.26995,1.26959,1.26972,194
2025-03-04 08:45:00,1.26972,1.26972,1.26903,1.26948,284
2025-03-04 08:50:00,1.26948,1.26975,1.26945,1.26964,254
2025-03-04 08:55:00,1.26964,1.26988,1.26953,1.26983,218
2025-03-04 09:00:00,1.26985,1.2704,1.26978,1.27023,296
2025-03-04 09:05:00,1.27024,1.27029,1.26974,1.26998,289
2025-03-04 09:10:00,1.26998,1.27043,1.26978,1.2703,365
2025-03-04 09:15:00,1.27029,1.2705,1.27008,1.27045,290
2025-03-04 09:20:00,1.27045,1.27045,1.26951,1.26955,299
2025-03-04 09:25:00,1.26953,1.2699,1.26939,1.26977,326
2025-03-04 09:30:00,1.26977,1.27013,1.2695,1.26951,389
2025-03-04 09:35:00,1.2695,1.26987,1.26913,1.26972,344
2025-03-04 09:40:00,1.26973,1.27049,1.26961,1.27045,366
2025-03-04 09:45:00,1.27049,1.27059,1.26999,1.27057,296
2025-03-04 09:50:00,1.27056,1.2709,1.2705,1.2709,346
2025-03-04 09:55:00,1.27089,1.27089,1.2701,1.27037,392
2025-03-04 10:00:00,1.27034,1.2706,1.26929,1.26969,505
2025-03-04 10:05:00,1.26968,1.27,1.26926,1.26934,460
2025-03-04 10:10:00,1.26934,1.27019,1.26924,1.26999,443
2025-03-04 10:15:00,1.26998,1.27079,1.26967,1.27078,388
2025-03-04 10:20:00,1.27076,1.27168,1.27058,1.27162,304
2025-03-04 10:25:00,1.27154,1.27199,1.27128,1.27189,413
2025-03-04 10:30:00,1.27188,1.27239,1.27165,1.27171,462
2025-03-04 10:35:00,1.2717,1.27227,1.27146,1.2722,368
2025-03-04 10:40:00,1.2722,1.27235,1.27187,1.27221,377
2025-03-04 10:45:00,1.27222,1.2724,1.27202,1.27216,422
2025-03-04 10:50:00,1.27216,1.27232,1.27187,1.27199,279
2025-03-04 10:55:00,1.27199,1.27237,1.27187,1.27198,336
2025-03-04 11:00:00,1.27195,1.27234,1.27143,1.27223,346
2025-03-04 11:05:00,1.27223,1.2724,1.27179,1.27197,338
2025-03-04 11:10:00,1.27189,1.27189,1.27121,1.27135,321
2025-03-04 11:15:00,1.27135,1.27142,1.27108,1.27115,315
2025-03-04 11:20:00,1.27114,1.2714,1.27098,1.27128,317
2025-03-04 11:25:00,1.27128,1.27195,1.27107,1.27193,279
2025-03-04 11:30:00,1.27192,1.27272,1.27175,1.27265,373
2025-03-04 11:35:00,1.27269,1.27313,1.27265,1.27304,271
2025-03-04 11:40:00,1.2731,1.27345,1.27273,1.27339,310
2025-03-04 11:45:00,1.27337,1.27409,1.27335,1.27337,345
2025-03-04 11:50:00,1.27337,1.27337,1.27262,1.27278,296
2025-03-04 11:55:00,1.27279,1.27329,1.27244,1.27244,272
2025-03-04 12:00:00,1.27247,1.27248,1.27164,1.27174,315
2025-03-04 12:05:00,1.27175,1.27192,1.27142,1.27155,265
2025-03-04 12:10:00,1.27154,1.27175,1.27127,1.27158,279
2025-03-04 12:15:00,1.27161,1.27166,1.27114,1.27141,275
2025-03-04 12:20:00,1.2714,1.2714,1.27071,1.27078,284
2025-03-04 12:25:00,1.27078,1.27082,1.27043,1.27063,283
2025-03-04 12:30:00,1.2706,1.27142,1.27056,1.2714,257
2025-03-04 12:35:00,1.27139,1.27182,1.27129,1.27177,263
2025-03-04 12:40:00,1.27178,1.27226,1.27177,1.27209,291
2025-03-04 12:45:00,1.27211,1.27283,1.27203,1.27272,256
2025-03-04 12:50:00,1.27272,1.27282,1.2726,1.27277,172
2025-03-04 12:55:00,1.27277,1.27277,1.27221,1.27224,185
2025-03-04 13:00:00,1.27221,1.27233,1.27181,1.27222,208
2025-03-04 13:05:00,1.27222,1.27248,1.27211,1.27237,195
2025-03-04 13:10:00,1.27237,1.2724,1.27161,1.27163,241
2025-03-04 13:15:00,1.27163,1.27167,1.27103,1.27108,229
2025-03-04 13:20:00,1.27108,1.27137,1.2709,1.27137,196
2025-03-04 13:25:00,1.27137,1.27191,1.27126,1.27167,223
2025-03-04 13:30:00,1.27167,1.27208,1.27148,1.27205,254
2025-03-04 13:35:00,1.27205,1.27264,1.27197,1.27235,291
2025-03-04 13:40:00,1.2724,1.27269,1.27226,1.27259,254
2025-03-04 13:45:00,1.27259,1.27303,1.27245,1.27268,255
2025-03-04 13:50:00,1.27269,1.27402,1.27255,1.2737,457
2025-03-04 13:55:00,1.27366,1.27415,1.27355,1.27403,371
2025-03-04 14:00:00,1.27404,1.27439,1.27371,1.27384,328
2025-03-04 14:05:00,1.27384,1.27435,1.27332,1.27379,340
2025-03-04 14:10:00,1.27379,1.27446,1.27366,1.27433,281
2025-03-04 14:15:00,1.27434,1.27454,1.27404,1.27439,224
2025-03-04 14:20:00,1.27441,1.2749,1.27422,1.27451,272
2025-03-04 14:25:00,1.27451,1.2748,1.27427,1.27454,196
2025-03-04 14:30:00,1.27453,1.27496,1.27435,1.27445,280
2025-03-04 14:35:00,1.27445,1.27459,1.27402,1.27428,211
2025-03-04 14:40:00,1.27427,1.2747,1.27398,1.2747,222
2025-03-04 14:45:00,1.27469,1.27489,1.27415,1.27416,213
2025-03-04 14:50:00,1.27418,1.27518,1.27418,1.2751,240
2025-03-04 14:55:00,1.27505,1.27505,1.27452,1.27465,272
2025-03-04 15:00:00,1.27467,1.27485,1.27435,1.27459,418
2025-03-04 15:05:00,1.27459,1.27535,1.27459,1.27519,343
2025-03-04 15:10:00,1.27513,1.27539,1.2742,1.27428,339
2025-03-04 15:15:00,1.27424,1.27444,1.27387,1.2739,373
2025-03-04 15:20:00,1.27389,1.2739,1.27273,1.27291,439
2025-03-04 15:25:00,1.27292,1.27329,1.27274,1.27303,333
2025-03-04 15:30:00,1.27305,1.27336,1.27272,1.27306,338
2025-03-04 15:35:00,1.27307,1.27337,1.27269,1.27269,414
2025-03-04 15:40:00,1.27273,1.27285,1.27216,1.27268,476
2025-03-04 15:45:00,1.27271,1.27271,1.27213,1.27254,361
2025-03-04 15:50:00,1.27254,1.2726,1.27203,1.27227,329
2025-03-04 15:55:00,1.2723,1.27274,1.27209,1.27224,358
2025-03-04 16:00:00,1.27226,1.27273,1.27195,1.2726,448
2025-03-04 16:05:00,1.27261,1.27311,1.27235,1.27279,398
2025-03-04 16:10:00,1.2728,1.27283,1.27159,1.27171,410
2025-03-04 16:15:00,1.27172,1.27174,1.27124,1.27159,361
2025-03-04 16:20:00,1.27159,1.27159,1.27099,1.27152,332
2025-03-04 16:25:00,1.27153,1.27243,1.27117,1.27157,486
2025-03-04 16:30:00,1.2715,1.2718,1.271,1.27113,465
2025-03-04 16:35:00,1.27115,1.27162,1.27094,1.27099,490
2025-03-04 16:40:00,1.27092,1.27163,1.27073,1.27101,452
2025-03-04 16:45:00,1.27105,1.27131,1.2707,1.27077,465
2025-03-04 16:50:00,1.27078,1.2714,1.27078,1.27128,451
2025-03-04 16:55:00,1.27129,1.27152,1.27085,1.27095,492
2025-03-04 17:00:00,1.27094,1.27117,1.27042,1.27107,468
2025-03-04 17:05:00,1.27106,1.27158,1.27098,1.27128,443
2025-03-04 17:10:00,1.27128,1.27212,1.27121,1.27147,417
2025-03-04 17:15:00,1.27146,1.27181,1.27044,1.27073,454
2025-03-04 17:20:00,1.27082,1.27108,1.26995,1.27099,598
2025-03-04 17:25:00,1.27097,1.27146,1.27059,1.27146,520
2025-03-04 17:30:00,1.27147,1.27163,1.27091,1.27147,429
2025-03-04 17:35:00,1.27147,1.27157,1.27115,1.27129,348
2025-03-04 17:40:00,1.27129,1.27194,1.27122,1.27194,391
2025-03-04 17:45:00,1.27199,1.27211,1.27171,1.27209,386
2025-03-04 17:50:00,1.27212,1.27221,1.27182,1.27204,369
2025-03-04 17:55:00,1.27204,1.2722,1.27156,1.27162,375
2025-03-04 18:00:00,1.27161,1.27208,1.27135,1.27167,311
2025-03-04 18:05:00,1.27167,1.27167,1.2704,1.27075,358
2025-03-04 18:10:00,1.27075,1.27179,1.27075,1.27161,343
2025-03-04 18:15:00,1.27158,1.2719,1.27141,1.2717,295
2025-03-04 18:20:00,1.27171,1.2726,1.27144,1.27147,371
2025-03-04 18:25:00,1.27148,1.27159,1.27108,1.27118,293
2025-03-04 18:30:00,1.27118,1.27174,1.27118,1.2712,432
2025-03-04 18:35:00,1.27119,1.27165,1.271,1.2715,428
2025-03-04 18:40:00,1.27149,1.27263,1.27143,1.27263,401
2025-03-04 18:45:00,1.27273,1.27304,1.27259,1.27259,385
2025-03-04 18:50:00,1.2726,1.27298,1.27244,1.27245,432
2025-03-04 18:55:00,1.27245,1.27285,1.27237,1.27247,368
2025-03-04 19:00:00,1.27248,1.2739,1.27248,1.27382,378
2025-03-04 19:05:00,1.27377,1.274,1.27319,1.27325,394
2025-03-04 19:10:00,1.27327,1.2737,1.27325,1.27346,393
2025-03-04 19:15:00,1.27345,1.27375,1.27308,1.27348,322
2025-03-04 19:20:00,1.27343,1.27387,1.27335,1.27376,336
2025-03-04 19:25:00,1.27376,1.27419,1.27363,1.27392,399
2025-03-04 19:30:00,1.2739,1.27441,1.27359,1.2744,312
2025-03-04 19:35:00,1.27441,1.27455,1.27388,1.2741,330
2025-03-04 19:40:00,1.27409,1.2742,1.27314,1.27405,569
2025-03-04 19:45:00,1.27403,1.27457,1.27399,1.27445,409
2025-03-04 19:50:00,1.27444,1.27457,1.27404,1.27445,388
2025-03-04 19:55:00,1.27444,1.27455,1.27425,1.27434,339
2025-03-04 20:00:00,1.27434,1.27454,1.2741,1.27429,362
2025-03-04 20:05:00,1.27429,1.27569,1.27424,1.27543,582
2025-03-04 20:10:00,1.27539,1.27683,1.27531,1.27664,624
2025-03-04 20:15:00,1.27664,1.27671,1.27597,1.27608,463
2025-03-04 20:20:00,1.27609,1.27628,1.27555,1.27561,450
2025-03-04 20:25:00,1.27562,1.27595,1.27534,1.27588,424
2025-03-04 20:30:00,1.27587,1.27611,1.27564,1.27594,393
2025-03-04 20:35:00,1.27594,1.27672,1.27582,1.27669,459
2025-03-04 20:40:00,1.2767,1.27688,1.27637,1.27683,369
2025-03-04 20:45:00,1.27683,1.27688,1.27626,1.27654,376
2025-03-04 20:50:00,1.27655,1.27714,1.27636,1.27704,343
2025-03-04 20:55:00,1.27705,1.27766,1.27705,1.27745,371
2025-03-04 21:00:00,1.27746,1.27832,1.27746,1.2781,506
2025-03-04 21:05:00,1.2781,1.27845,1.27796,1.27817,345
2025-03-04 21:10:00,1.27818,1.27819,1.27771,1.27782,361
2025-03-04 21:15:00,1.27783,1.27825,1.27756,1.27811,365
2025-03-04 21:20:00,1.27806,1.27866,1.27805,1.27854,303
2025-03-04 21:25:00,1.27854,1.27869,1.27807,1.27842,355
2025-03-04 21:30:00,1.27843,1.27871,1.27823,1.27831,387
2025-03-04 21:35:00,1.27832,1.27854,1.27819,1.27845,277
2025-03-04 21:40:00,1.27845,1.27861,1.27818,1.27858,287
2025-03-04 21:45:00,1.27852,1.27874,1.27822,1.27822,287
2025-03-04 21:50:00,1.27822,1.27872,1.27812,1.27869,300
2025-03-04 21:55:00,1.27864,1.27889,1.27839,1.27878,303
2025-03-04 22:00:00,1.27876,1.27934,1.27868,1.27897,325
2025-03-04 22:05:00,1.27899,1.27911,1.27882,1.27906,329
2025-03-04 22:10:00,1.27908,1.27959,1.27902,1.27956,289
2025-03-04 22:15:00,1.27955,1.27978,1.27901,1.27973,323
2025-03-04 22:20:00,1.27974,1.27996,1.27948,1.27988,315
2025-03-04 22:25:00,1.27987,1.27993,1.27953,1.27965,382
2025-03-04 22:30:00,1.27963,1.27967,1.27841,1.27851,451
2025-03-04 22:35:00,1.27852,1.27886,1.27835,1.27858,410
2025-03-04 22:40:00,1.27852,1.27902,1.27833,1.27881,463
2025-03-04 22:45:00,1.27881,1.27925,1.27837,1.27858,321
2025-03-04 22:50:00,1.27844,1.27904,1.27829,1.27881,455
2025-03-04 22:55:00,1.27885,1.27887,1.27838,1.27839,357
2025-03-04 23:00:00,1.27832,1.27886,1.27826,1.27877,199
2025-03-04 23:05:00,1.27877,1.27933,1.27872,1.27908,156
2025-03-04 23:10:00,1.27907,1.27978,1.27878,1.27886,317
2025-03-04 23:15:00,1.27887,1.27954,1.27864,1.2792,237
